Sr No,Category,Category Link,Background Image,Sub-category,Price (USD),Sub-category Link,Description
501,DuplexPlay,https://www.g2g.com/categories/duplexplay-gift-cards,https://assets.g2g.com/img/offer/kr_8f88b6fd-93df-4a07-b8b0-7d90b152b81f_2eeb1797-2510-474f-b1ed-4b327f5a9fbe.webp,DuplexPlay Subscription 1-Year,6,https://www.g2g.com/categories/duplexplay-gift-cards/offer/group?fa=80710a23%3Af8fad39a&region_id=0f76ac42-3267-4d77-9fba-f9d9d719dac9,"DuplexPlay Media 1 Year

- You will receive a DuplexPlay Gift Code"
502,E-Mail,https://www.g2g.com/categories/e-mail-accounts,https://assets.g2g.com/ui/images/mascot-2025-brand-280x224.webp,Outlook Phone Verified Account,0.29,https://www.g2g.com/categories/e-mail-accounts/offer/group?fa=5fb7e681%3A5db35deb&region_id=0f76ac42-3267-4d77-9fba-f9d9d719dac9,"Random Region created .
Full Access
Clean & Safe
No bans, no violations


Login to clean devices, clean IP, 1 IP per account, limit the use of VPN applications to login.
Do not log in and out too much.
No warranty for spam use.
When successfully logged in - out of warranty
Please change information, password after get the account"
503,E-Mail,https://www.g2g.com/categories/e-mail-accounts,https://assets.g2g.com/ui/images/mascot-2025-brand-280x224.webp,Hotmail Phone Verified Account,0.19,https://www.g2g.com/categories/e-mail-accounts/offer/group?fa=5fb7e681%3A8cc39212&region_id=0f76ac42-3267-4d77-9fba-f9d9d719dac9,"1x Outlook Account (7 Days Old)
Phone Number Verified
Instant Delivery Mode On
Secure, Reliable, and Ready to Use
No Recovery Email Access Provided But You Can Change It After Login
Important: For the first login, please use the recovery email included in the delivery details
For step-by-step help, DM me Ill guide you via video
DM me for custom orders or bulk deals!"
504,E-Mail,https://www.g2g.com/categories/e-mail-accounts,https://assets.g2g.com/ui/images/mascot-2025-brand-280x224.webp,Gmail Phone Verified Account,0.5,https://www.g2g.com/categories/e-mail-accounts/offer/group?fa=5fb7e681%3A4ce94290&region_id=0f76ac42-3267-4d77-9fba-f9d9d719dac9,"Buy 2 or more units to get 15% off

Clean and Fresh, not used for any site
Registered from USA IP
Account Format = Email:Password:RecoveryEmail
Phone Verified (Number removed from account after verification)
Replacement Gurantee For 24hrs
Recovery Email Included (Without Password).
If you are buying in bulk, use proxy"
505,EA Play,https://www.g2g.com/categories/ea-play-top-up,https://assets.g2g.com/img/offer/kr_90015a0f-3983-4953-8368-96ac181d9e92_9bca639f-5fc5-4ebb-8892-b2e6a2ff50f6.webp,PC - Steam > EA Play Pro Subscription 1 Year,59,https://www.g2g.com/categories/ea-play-top-up/offer/group?fa=b4bfe8d7%3A9127ae7e%7Cce0e40fe%3A22e4b885&region_id=0f76ac42-3267-4d77-9fba-f9d9d719dac9,"This is a manual EA Play Pro Yearly subscription to your own personal account.
- Send your account details (EA ID, Email, password, 2 backup codes) via note or chat.
- Your account must be at least 1 month old or more!
- Since the subscription is on your own account, we aren't responsible for any bans. Our subscription method is 100% safe and legit.
- With the subscription you get to play a massive library of EA Games including FC 25 ( Full game along with the subscription).
- EA FC 25 Play Pro Benefits:
1600 FC points on the day of the subscription + 1600 FC points every 1st day of the next month (with a maximum of 4800 FC points in total)
Untradeable Ultimate Team Hero
- Delivery times is usually within 30 minutes and up to 2 hours if we are online (It may reach up to 12 hours if we are offline)
- If you have any inquiry, feel free to message us!"
506,EA Play,https://www.g2g.com/categories/ea-play-top-up,https://assets.g2g.com/img/offer/kr_90015a0f-3983-4953-8368-96ac181d9e92_9bca639f-5fc5-4ebb-8892-b2e6a2ff50f6.webp,PC - Steam > EA Play Pro Subscription 1 Month,16,https://www.g2g.com/categories/ea-play-top-up/offer/group?fa=b4bfe8d7%3A93f09cf2%7Cce0e40fe%3A22e4b885&region_id=0f76ac42-3267-4d77-9fba-f9d9d719dac9,"This is a manual EA Play Pro Monthly subscription to your own personal account.
- Send your account details (EA ID, Email, password, 2 backup codes) via note or chat.
- Your account must be at least 1 month old or more!
- Since the subscription is on your own account, we aren't responsible for any bans. Our subscription method is 100% safe and legit.
- With the subscription you get to play a massive library of EA Games including FC 25 ( Full game along with the subscription).
- EA FC 25 Play Pro Benefits:
1600 FC points on the day of the subscription + 1600 FC points every 1st day of the next month (with a maximum of 4800 FC points in total)
Untradeable Ultimate Team Hero
- Delivery times is usually within 30 minutes and up to 2 hours if we are online (It may reach up to 12 hours if we are offline)
- If you have any inquiry, feel free to message us!"
507,EA Play,https://www.g2g.com/categories/ea-play-top-up,https://assets.g2g.com/img/offer/kr_90015a0f-3983-4953-8368-96ac181d9e92_9bca639f-5fc5-4ebb-8892-b2e6a2ff50f6.webp,PC - Steam > EA Play Basic Pass 12 Months,29,https://www.g2g.com/categories/ea-play-top-up/offer/group?fa=b4bfe8d7%3Ae2fcf86f%7Cce0e40fe%3A22e4b885&region_id=0f76ac42-3267-4d77-9fba-f9d9d719dac9,"This is a manual EA Play Yearly subscription to your own personal account.
- Send your account details (EA ID, Email, password, 2 backup codes) via note or chat.
- Your account must be at least 1 month old or more!
- Since the subscription is on your own account, we aren't responsible for any bans. Our subscription method is 100% safe and legit.
- With the subscription you get to play a massive library of EA Games
- Delivery times is usually within 30 minutes and up to 2 hours if we are online (It may reach up to 12 hours if we are offline)
- If you have any inquiry, feel free to message us!"
508,ESET Home Security,https://www.g2g.com/categories/eset-home-security-gift-cards,https://assets.g2g.com/img/offer/kr_8f88b6fd-93df-4a07-b8b0-7d90b152b81f_784daebd-63bb-485d-9df5-0a1ed6b31a91.webp,ESET Home Security Essential Key (1 Year / 5 Devices) Global,13.96,https://www.g2g.com/categories/eset-home-security-gift-cards/offer/group?fa=506b70e3%3A382085af&region_id=0f76ac42-3267-4d77-9fba-f9d9d719dac9,"24/7 real-time protection for your PC at 70% off - only 15!
Get genuine Home Security Premium with malware blocking, ransomware protection, and web security. Instant digital delivery after purchase.

Key Features
Real-Time Protection: Blocks viruses, spyware & ransomware

Web Security: Anti-phishing and malicious site blocking

Lightweight: Minimal system impact (no slowdowns)

1 PC Coverage: Windows 10/11 compatible

30-Day Guarantee: Full refund if unsatisfied

How It Works
Instant Key Delivery: Receive license key in your G2G order after payment

Download Software: Get installer from official provider

Activate:

Launch security software

Enter license key during setup

Protect: Automatic updates for 1 year

Valid for new installations only. 1 PC per license.

Why Buy Here?
Unbeatable Price: 15 (original 50 - 70% savings)

Immediate Activation: Key auto-delivered after payment

Full Protection: Real-time scanning + web shield

Money-Back Guarantee: 30-day risk-free trial

No Hidden Fees: One-time payment for 1-year coverage"
509,ESET Home Security,https://www.g2g.com/categories/eset-home-security-gift-cards,https://assets.g2g.com/img/offer/kr_8f88b6fd-93df-4a07-b8b0-7d90b152b81f_784daebd-63bb-485d-9df5-0a1ed6b31a91.webp,ESET Home Security Essential Key (1 Year / 10 Devices) Global,159.99,https://www.g2g.com/categories/eset-home-security-gift-cards/offer/group?fa=506b70e3%3A4b0f78b2&region_id=0f76ac42-3267-4d77-9fba-f9d9d719dac9,"FOR ACTIVATING THE KEY YOU NEED VPN CANADA

Product Description ESET Home Security Essential, 1 Devices, 1 Year This is the latest version of the software available from ESET, so you are always up to date. ESET Home Security Essential All-in-one protection of your digital life. 24/7 real-time protection Running in the background with automatic updates. We'll warn you if you're about to perform a risky action. Proactive Antivirus protection against all types of malware including viruses, trojans, worms and spyware. Anti-phishing blocks pages trying to steal your personal information to prevent identity theft and misuse of your personal data. Ransomware Shield blocks malware that tries to lock you out of your data in order to demand a ransom payment. Device Control prevents unauthorised copying of your private data to an external device. Artificial Intelligence embedded into our protection detects advanced, never-before-seen malware, but with minimal impact on performance. Smooth product updates ensure that you benefit from new protection technologies as soon as they become available, for a continuous high level of security. ESET adopts a prevention-first approach to technologymultilayered solutions that marry artificial intelligence and human expertise. Non-stop safe banking & browsing Shop, search and socialise online securely without worrying about your data being compromised. Safe Banking Safeguard your online activities with a secured browser mode . This functionality offers an additional layer of browsing protection, defending against malware, keylogging and other types of digital threats. It is automatically activated for all compatible browsers. Browser Privacy & Security Extension Experience optimised search performance and enhanced protection against online fraud with: Safe Search to help you easily distinguish between safe and unsafe search results. Browser Cleanup will clear your browser data on demand or automatically, reducing digital clutter and improving browser efficiency. Website Settings Review review or block allowed website notifications that can interact with system even if website is closed. This feature is available for the Ultimate plan only. Metadata Cleanup to protect your personal information by removing metadata from images uploaded to your browser. *The Metadata Cleanup feature is available for the Ultimate plan only. Privacy protection Stop cybercriminals from taking over your devices or stealing your sensitive data and logins. Webcam protection constantly monitors all the applications running on your computer to see which ones are trying to use your webcam. It alerts you to any unauthorised access to your webcam, and lets you block them. Brute Force Attack Protection blocks attacks that attempt to guess your password and access your accounts by feeding large volumes of previously breached passwords - one of the most common methods hackers use to steal passwords. Mobile protection is enhanced with an anti-smishing (SMS phishing) feature that scans your incoming SMS messages and alerts you to dangerous links. Parental Control lets you block unwanted web content by category or individual website to keep your kids safe online. Firewall keeps you safe when using public Wi-Fi by keeping your device out of reach of other users and potentially infected devices. Essential for travelling and working remotely. Network Inspector blocks threats from your Wi-Fi network by shielding your home router and showing you who's connected to it. The complete security management platform Sharing protection with your family and friends has never been easier with the free ESET HOME management platform. Quick installation following simple guided steps. Anyone who can open an email and click a button is able install ESET. Add more devices to your licence at any time. Flexible licencing ensure that even your newest devices are protected from online threats. Easily manage and share your protection with family and friends. Always have full control over who is using your licences. Security information is always at your fingertips. Cheque the security status of your household and receive important security alerts via your mobile application.
You can't manage the key ."
510,ESET Internet Security PC,https://www.g2g.com/categories/eset-internet-security-pc-gift-cards,https://assets.g2g.com/img/offer/kr_8f88b6fd-93df-4a07-b8b0-7d90b152b81f_68563077-b2b2-4977-be70-25cde36d1746.webp,ESET Internet Security (1 Year / 1 PC) - Key (Global),5.9,https://www.g2g.com/categories/eset-internet-security-pc-gift-cards/offer/group?fa=e309b6ee%3A7b7ffc0f&region_id=0f76ac42-3267-4d77-9fba-f9d9d719dac9,"FOR ACTIVATING THE KEY YOU NEED VPN CANADA

Activation details:

Go to Eset official website.
Download and install the trial version.
Open the program and click ""Activate product""
Enter the key and follow the instructions."
511,ESET Internet Security PC,https://www.g2g.com/categories/eset-internet-security-pc-gift-cards,https://assets.g2g.com/img/offer/kr_8f88b6fd-93df-4a07-b8b0-7d90b152b81f_68563077-b2b2-4977-be70-25cde36d1746.webp,ESET Internet Security (1 Year / 3 PCs) - Key (Global),10.99,https://www.g2g.com/categories/eset-internet-security-pc-gift-cards/offer/group?fa=e309b6ee%3Aa3c297e5&region_id=0f76ac42-3267-4d77-9fba-f9d9d719dac9,"ESET Internet Security 1 Year License (13 PCs)

Protect your devices with ESET Internet Security, a trusted solution for advanced antivirus and online security. Ideal for PC, laptop, and smartphone protection.

License Details:

Valid for 1 year

Activation available worldwide

Suitable for 1 to 5 devices (select quantity if needed)

Activation for the latest version of ESET Internet Security only

How to Activate:

Install ESET Internet Security on your device.

Enter the provided activation code into the program.

After activation, send your computer name (as shown in the ESET program under ""Help and Support"" ""About"") to the seller via the purchase chat.

Your device will be added to the subscription automatically.

Activation is quick and easy. No account linking is required.
Supports PCs, laptops, and smartphones.

Important Notes:

One activation per device. Reinstallation or reactivation on the same or different devices may not be possible.

Technical support is not provided by the seller. Ensure your system is up-to-date and official.

Errors such as AST0 or 20002 are device-specific. Solutions are available on the official ESET forums.

Activation must be completed inside the ESET program (activation on the website is not supported).

No refunds are available after activation.

Once activated, you will have full protection for 1 year against viruses, malware, phishing, and online threats."
512,ESET Mobile Security for Android,https://www.g2g.com/categories/eset-mobile-security-for-android-gift-cards,https://assets.g2g.com/img/offer/kr_8f88b6fd-93df-4a07-b8b0-7d90b152b81f_f114c888-b5e8-442b-aa3f-a77a8035bd97.webp,"ESET Mobile Security for Android 1 Device, 1 Year - Android Key",4,https://www.g2g.com/categories/eset-mobile-security-for-android-gift-cards/offer/group?fa=c3a3108f%3A2f51e5c3&region_id=0f76ac42-3267-4d77-9fba-f9d9d719dac9,"Product Details:

Premium Mobile Security & Antivirus license
1 Year subscription period
Single device license
Works on Android and iOS devices
Latest version with real-time protection
Global activation available
Compatible with all Android 6.0+ and iOS 12+"
